Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Power[W],Machine failure,TWF,HDF,PWF,OSF,RNF
2,0.997455868094921,-0.07114837484523745,1.094540544330597,-1.2827399344857475,1.3204670427053204,-1.2533766484013544,0,0,0,0,0,0
0,0.997455868094921,-0.07114837484523745,-1.2872733551442632,1.7668861290719644,1.3990204486176645,1.508317482402172,1,0,1,0,1,0
0,0.997455868094921,-0.1385492604507661,-0.3278541731543898,0.0013131449069732513,1.430441810982602,-0.07526521478113786,0,0,0,0,0,0
1,0.9474598344672714,-0.27335103166186175,-0.556552931651976,0.17185144451381926,1.4618631733475396,0.00384131827415667,0,0,0,0,0,0
1,0.9474598344672714,-0.20595014605633308,-0.032219192657510165,-0.40998510708600777,1.508995216894946,-0.4839250710817954,0,0,0,0,0,0
0,0.997455868094921,-0.20595014605633308,0.06818514034143008,-0.5203334185963199,1.5561272604423524,-0.587912438544659,0,0,0,0,0,0
1,0.8974638008396503,-0.27335103166186175,-0.5732869871517993,0.9041629663549801,1.666102028719634,1.0200409182082104,0,0,0,0,0,0
1,0.9474598344672714,-0.27335103166186175,-0.8577659306487967,0.5831496965067996,1.7132340722670405,0.3400367254682263,0,0,0,0,0,0
1,0.8974638008396503,-0.3407519172674287,1.0778064888307737,-0.991821658685834,1.7603661158144468,-0.7685928196368461,0,0,0,0,0,0
0,0.9474598344672714,-0.27335103166186175,-0.7183154681502685,0.9041629663549801,1.8074981593618533,0.895048082895739,0,0,0,0,0,0
0,0.9474598344672714,-0.27335103166186175,-0.5175068021523881,0.3223264147551537,1.8389195217267909,0.2452815603624304,0,0,0,0,0,0
0,0.8974638008396503,-0.27335103166186175,-0.5342408576522114,0.2721680913413756,1.9331836088216037,0.1617796748565873,0,0,0,0,0,0
0,0.8974638008396503,-0.20595014605633308,-0.5398188761521525,0.5329913730930215,1.9646049711865412,0.5254264127574304,1,1,0,0,0,0
0,0.997455868094921,-0.1385492604507661,-0.03779721115745129,-0.05887684318956068,-1.6645623819637518,0.03862150675003625,0,0,0,0,0,0
0,0.997455868094921,-0.1385492604507661,0.9048879153325988,-1.2827399344857475,-1.6331410195988143,-1.3441092811305335,0,0,0,0,0,0
1,1.0974479353501918,0.0636533963658965,-0.6569572646509162,0.5430230377757772,-1.5545876136864702,0.4460353591193995,0,0,0,0,0,0
1,1.0974479353501918,0.0636533963658965,-0.9525922451477957,1.1649862481066267,-1.507455570139064,1.04209616889757,1,0,1,0,0,0
0,1.0974479353501918,0.0636533963658965,-0.45057058015309454,0.5129280437275106,-1.4603235265916574,0.5679279011855021,0,0,0,0,0,0
1,1.0974479353501918,0.0636533963658965,0.1853235288401937,-0.5403967479618307,-1.42890216422672,-0.547059207285543,0,0,0,0,0,0
0,1.0974479353501918,-0.003747489239670474,-0.31112011765456643,0.8740679723067134,-1.3817701206793134,1.2023401233056228,0,0,0,0,0,0
0,1.1474439689778415,0.0636533963658965,-0.14377956265633265,0.04143980363799563,-1.3503487583143758,0.11361720793751943,0,0,0,0,0,0
2,1.1474439689778415,0.0636533963658965,-0.8689219676486789,0.2922314207068864,-1.3189273959494383,-0.062442166448846086,0,0,0,0,0,0
0,1.1974400026054626,0.13105428197142516,0.0012489183421365824,-0.22941514279640599,-1.2403739900370943,-0.19100622562738823,0,0,0,0,0,0
1,1.1474439689778415,0.0636533963658965,0.13512136234072358,-0.21938347811365091,-1.2089526276721567,-0.08690112550959957,0,0,0,0,0,0
0,1.1474439689778415,0.0636533963658965,0.6371430273354248,-1.0319483174168569,-1.1618205841247502,-1.066760579290011,0,0,0,0,0,0
0,1.1474439689778415,0.0636533963658965,-1.0362625226469127,1.0947645953273368,-1.1303992217598127,0.8732381085708075,1,0,1,0,0,0
2,1.0974479353501918,-0.003747489239670474,-0.3947903951536833,0.3624530734861761,-1.0989778593948751,0.3961363355401821,0,0,0,0,0,0
2,1.1474439689778415,0.13105428197142516,-0.18282569215592054,-0.6206500654238761,-1.020424453482531,-0.8893080351536948,0,0,0,0,0,0
0,1.1474439689778415,0.0636533963658965,-0.8410318751489733,0.9944479484997806,-0.941871047570187,0.911844608331763,0,0,0,0,0,0
1,1.1974400026054626,0.13105428197142516,-0.29996408065468416,0.5931813611895553,-0.9104496852052494,0.8039524411472068,0,0,0,0,0,0
0,1.2474360362331123,0.19845516757699214,-1.186869022145323,1.857171111216765,-0.8318962792929054,1.7271236215810364,1,0,1,0,0,0
0,1.1474439689778415,0.13105428197142516,-0.8075637641493265,1.5461895060513404,-0.8004749169279678,1.693432460163216,0,0,0,0,0,0
1,1.1974400026054626,0.0636533963658965,-1.008372430147207,1.4659361885892956,-0.7376321921980926,1.3911734907513946,1,0,1,0,0,0
0,1.2474360362331123,0.13105428197142516,0.2634157878393695,-0.7811567003479657,-0.6905001486506862,-0.8729824403373712,0,0,0,0,0,0
0,1.2474360362331123,0.19845516757699214,0.8323736748333642,-0.8413466884444997,-0.6590787862857486,-0.6501145245635809,0,0,0,0,0,0
0,1.2974320698607618,0.33325693878808776,-0.49519472815262355,0.3223264147551537,-0.627657423920811,0.2622350626716894,0,0,0,0,0,0
1,1.3474281034883828,0.33325693878808776,-0.785251690149562,0.7336246667481341,-0.5962360615558734,0.604189558902526,0,0,0,0,0,0
0,1.3474281034883828,0.33325693878808776,-0.10473343315674478,-0.06890850787231645,-0.549104018008467,-0.022677962247791877,0,0,0,0,0,0
0,1.2974320698607618,0.2658560531825208,-0.13820154415639155,0.2721680913413756,-0.5176826556435293,0.4592214164710452,0,0,0,0,0,0
1,1.2974320698607618,0.2658560531825208,-0.03779721115745129,-0.38992177772049624,-0.48626129327859174,-0.4573861684506927,0,0,0,0,0,0
0,1.2974320698607618,0.19845516757699214,0.5757848238360724,-0.6808400535204094,-0.40770788736624775,-0.5349719880465353,0,0,0,0,0,0
2,1.2974320698607618,0.13105428197142516,1.8643070973224722,-1.8746081507683297,-0.32915448145390375,-1.9692991119481638,0,0,0,0,0,0
0,1.2974320698607618,0.13105428197142516,-1.192447040645264,2.2484060338442347,-0.25060107554155975,2.2283703999259474,1,0,1,0,0,0
1,1.2974320698607618,0.13105428197142516,0.13512136234072358,-0.09900350192058306,-0.17204766962921575,0.09711501413880815,0,0,0,0,0,0
1,1.2974320698607618,0.13105428197142516,0.51442662033672,-0.9015366765410335,-0.12491562608180934,-0.922842219698281,0,0,0,0,0,0
0,1.2474360362331123,0.13105428197142516,0.04587306634166558,-0.30966846025845146,-0.07778358253440293,-0.28283769646920454,0,0,0,0,0,0
0,1.2974320698607618,0.19845516757699214,-0.3334321916543309,0.04143980363799563,-0.046362220169465326,-0.021147437733760356,0,0,0,0,0,0
1,1.1974400026054626,0.0636533963658965,-0.8912340416484434,0.8941313016722243,-0.014940857804527726,0.7324887196074852,1,0,1,0,0,0
2,1.1474439689778415,0.0636533963658965,0.8323736748333642,-0.9617266646375675,0.11074459165522269,-0.848847246077664,0,0,0,0,0,0
2,1.1474439689778415,0.13105428197142516,-0.5342408576522114,1.4659361885892956,0.18929799756756668,1.846504533675397,0,0,0,0,0,0
0,1.1974400026054626,0.13105428197142516,-0.5230848206523292,0.6433396846033335,0.2678514034799107,0.6947063484310084,0,0,0,0,0,0
2,1.1974400026054626,0.13105428197142516,-0.5788650056517404,0.492864714361999,0.2992727658448483,0.43800010542074064,0,0,0,0,0,0
0,1.1974400026054626,0.0636533963658965,0.0960752328411357,-0.7109350475686768,0.3778261717571923,-0.8608952210983642,0,0,0,0,0,0
0,1.1474439689778415,0.0636533963658965,-1.2147591146450287,1.2753345596169388,0.4092475341221299,0.9467229073534142,1,0,1,0,0,0
1,1.1974400026054626,0.0636533963658965,0.21321362133989932,-0.42001677176876356,0.44066889648706753,-0.3444216860497673,0,0,0,0,0,0
0,1.1974400026054626,0.13105428197142516,0.21879163983984046,-0.8814733471755224,0.48780094003447394,-1.053074158154933,0,0,0,0,0,0
0,1.1974400026054626,0.0636533963658965,-0.6736913201507395,1.2352079008859156,0.5192223023994115,1.3926059047196528,0,0,0,0,0,0
1,1.1974400026054626,0.13105428197142516,-0.8187198011492087,1.5863161647823627,0.5506436647643491,1.737189763577158,0,0,0,0,0,0
0,1.2474360362331123,0.19845516757699214,-0.5175068021523881,0.4025797322171985,0.5977757083117555,0.3587758397105202,0,0,0,0,0,0
0,1.2474360362331123,0.13105428197142516,-1.1701349666454997,1.0646696012790704,0.6291970706766932,0.7142695912577811,1,0,1,0,0,0
0,1.2474360362331123,0.13105428197142516,0.13512136234072358,-0.5203334185963199,0.6606184330416307,-0.5469414746306188,0,0,0,0,0,0
0,1.2474360362331123,0.19845516757699214,-0.7462055606499741,1.746822799706453,0.6920397954065683,2.0289116603731574,0,0,0,0,0,0
0,1.2474360362331123,0.13105428197142516,0.9885581928317156,-1.0118849880513456,0.7548825201364435,-0.8495143977889086,0,0,0,0,0,0
0,1.2474360362331123,0.19845516757699214,0.2522597508394872,-0.45011176581703016,0.7863038825013812,-0.36645731462997266,0,0,0,0,0,0
1,1.2474360362331123,0.19845516757699214,-0.2832300251548608,0.18188310919657433,0.8177252448663187,0.218909445659139,0,0,0,0,0,0
0,1.1974400026054626,0.19845516757699214,-0.919124134148149,1.1248595893756042,0.8648572884137251,1.018549637912489,1,0,1,0,0,0
1,1.1974400026054626,0.19845516757699214,-0.8968120601483845,1.4358411945410283,0.8962786507786628,1.45775130711171,1,0,1,0,0,0
0,1.2474360362331123,0.19845516757699214,0.06818514034143008,-0.26954180152742907,0.9434106943260692,-0.20748879731694533,0,0,0,0,0,0
0,1.2474360362331123,0.19845516757699214,0.05702910334154783,0.0915981270517738,0.9748320566910068,0.3322958034068817,0,0,0,0,0,0
1,1.2474360362331123,0.19845516757699214,-0.5119287836524469,-0.07894017255507152,1.0062534190559445,-0.31834390298379023,0,0,0,0,0,0
0,1.1974400026054626,0.13105428197142516,-0.7740956531496798,1.375651206444495,1.0533854626033508,1.4925413066421676,0,0,0,0,0,0
0,1.1974400026054626,0.0636533963658965,-0.7685176346497387,0.8840996369894685,1.0848068249682883,0.824290757285571,0,0,0,0,0,0
2,1.1974400026054626,0.0636533963658965,0.3247739913387218,-1.112201634878902,1.116228187333226,-1.3552840722938697,0,0,0,0,0,0
0,1.1474439689778415,0.0636533963658965,-0.2888080436548019,0.6032130258723112,1.19478159324557,0.8275480274051732,0,0,0,0,0,0
1,1.2474360362331123,0.19845516757699214,0.9550900818320689,-1.272708269802992,1.2262029556105076,-1.3033149161988802,0,0,0,0,0,0
0,1.2974320698607618,0.2658560531825208,-0.339010210154272,0.7737513254791571,1.273334999157914,1.0334428187605529,0,0,0,0,0,0
0,1.2974320698607618,0.2658560531825208,1.139164692330126,-1.3730249166305482,1.3047563615228517,-1.3859338067927829,0,0,0,0,0,0
0,1.2974320698607618,0.33325693878808776,0.3191959728387807,-0.7209667122514325,1.3361777238877892,-0.7474401859685829,0,0,0,0,0,0
0,1.3474281034883828,0.33325693878808776,0.5757848238360724,-0.9216000059065448,1.3675990862527267,-0.9216060268215647,0,0,0,0,0,0
0,1.3974241371160325,0.40065782439365477,0.7375473603343651,-0.9516949999548118,1.4618631733475396,-0.8831565039338426,0,0,0,0,0,0
0,1.3974241371160325,0.40065782439365477,-0.7517835791499152,0.3223264147551537,1.4932845357124773,0.06726978611521862,0,0,0,0,0,0
0,1.3974241371160325,0.40065782439365477,-0.38363435815380104,0.11166145641728534,1.5247058980774149,0.044135319422376126,0,0,0,0,0,0
0,1.3974241371160325,0.40065782439365477,0.43633436133754433,-0.20935181343089515,1.5561272604423524,0.12922659576971243,0,0,0,0,0,0
0,1.3474281034883828,0.33325693878808776,1.0387603593311858,-1.1021699701961463,1.58754862280729,-0.9754294722316287,0,0,0,0,0,0
0,1.3474281034883828,0.33325693878808776,-0.5175068021523881,0.0915981270517738,1.6189699851722277,-0.08101449276332869,1,1,0,0,0,0
0,1.3474281034883828,0.40065782439365477,0.14069938084066472,-0.570491742010098,-1.6959837443286896,-0.6202496744308371,0,0,0,0,0,0
0,1.3974241371160325,0.40065782439365477,0.731969341834424,-1.0921383055133904,-1.6645623819637518,-1.1155313315928599,0,0,0,0,0,0
0,1.3474281034883828,0.40065782439365477,-0.21071578465562615,0.8740679723067134,-1.6331410195988143,1.2883438277286299,0,0,0,0,0,0
0,1.3474281034883828,0.33325693878808776,0.06818514034143008,-0.40998510708600777,-1.6017196572338768,-0.42052603640446556,0,0,0,0,0,0
0,1.3474281034883828,0.33325693878808776,0.13512136234072358,-0.5002700892308083,-1.570298294868939,-0.5162721180225498,0,0,0,0,0,0
0,1.2974320698607618,0.2658560531825208,-0.690425375650563,1.2151445715204048,-1.507455570139064,1.3494470756349155,0,0,0,0,0,0
0,1.2974320698607618,0.19845516757699214,0.6036749163357781,-0.5805234066928531,-1.4760342077741262,-0.3570975685634028,0,0,0,0,0,0
0,1.2474360362331123,0.13105428197142516,-0.3445882286542132,0.1618197798310635,-1.4446128454091887,0.14481636149275207,0,0,0,0,0,0
2,1.3474281034883828,0.2658560531825208,-1.3040074106440867,1.5261261766858294,-1.3817701206793134,1.1840817507376071,1,0,1,0,0,0
1,1.2974320698607618,0.2658560531825208,0.029139010841842207,-0.49023842454805255,-1.3032167147669695,-0.5663673626933097,0,0,0,0,0,0
2,1.3474281034883828,0.33325693878808776,0.1630114548404292,-0.30966846025845146,-1.256084671219563,-0.20681183455112379,0,0,0,0,0,0
0,1.3474281034883828,0.2658560531825208,-0.2776520066549197,0.2721680913413756,-1.177531265307219,0.35448840886032046,0,0,0,0,0,0
1,1.2974320698607618,0.2658560531825208,-0.4896167096526824,0.312294750072398,-1.1461099029422814,0.2522375980576063,0,0,0,0,0,0
0,1.3474281034883828,0.2658560531825208,0.017982973841959956,-0.43004843645151863,-1.0989778593948751,-0.4824828460589585,0,0,0,0,0,0
0,1.2474360362331123,0.33325693878808776,-0.5732869871517993,-0.34979511898947385,-1.020424453482531,-0.7410433783843018,0,0,0,0,0,0
1,1.2474360362331123,0.2658560531825208,-0.16609163665609716,-0.23944680747916175,-0.9890030911175934,-0.31677413425145123,0,0,0,0,0,0
0,1.2474360362331123,0.2658560531825208,-0.2888080436548019,0.021376474272484798,-0.941871047570187,-0.018616185652864266,0,0,0,0,0,0
2,1.2974320698607618,0.2658560531825208,-0.7238934866502097,1.3355245477134718,-0.8790283228403118,1.484663029816742,0,0,0,0,0,0
1,1.2974320698607618,0.33325693878808776,-0.6625352831508573,1.6465061528788967,-0.8004749169279678,1.974067865287073,0,0,0,0,0,0
0,1.3474281034883828,0.33325693878808776,-0.15493559965621492,-0.22941514279640599,-0.7533428733805614,-0.2945717177434354,0,0,0,0,0,0
2,1.2974320698607618,0.2658560531825208,0.6148309533356603,-0.991821658685834,-0.7219215110156237,-1.0137023961369613,0,0,0,0,0,0
0,1.2974320698607618,0.2658560531825208,-1.0027944116472658,1.7267594703409421,-0.6433681051032798,1.743194128978355,1,0,1,0,0,0
1,1.2474360362331123,0.2658560531825208,0.36939813933825083,-0.399953442403252,-0.6119467427383422,-0.21458218977620047,0,0,0,0,0,0
0,1.2474360362331123,0.19845516757699214,-0.08799937765692141,-0.399953442403252,-0.5648146991909357,-0.5042045208926963,0,0,0,0,0,0
2,1.2974320698607618,0.2658560531825208,0.41960030583772095,-0.399953442403252,-0.5333933368259982,-0.1827943729463409,0,0,0,0,0,0
2,1.2974320698607618,0.19845516757699214,1.0164482853314214,-1.2626766051202365,-0.45483993091365416,-1.25696749437658,0,0,0,0,0,0
0,1.2974320698607618,0.2658560531825208,0.5534727498363079,-0.37989011303774045,-0.37628652500131016,-0.06588584660541381,0,0,0,0,0,0
0,1.2474360362331123,0.13105428197142516,-1.2928513736442044,1.4057462004927617,-0.34486516263637257,1.0410365750032404,1,0,1,0,0,0
0,1.1974400026054626,0.13105428197142516,0.5757848238360724,-1.1723916229754356,-0.313443800271435,-1.3243498172122192,0,0,0,0,0,0
1,1.2474360362331123,0.13105428197142516,1.183788840329655,-0.9516949999548118,-0.28202243790649734,-0.643766772252186,0,0,0,0,0,0
0,1.1974400026054626,0.0636533963658965,0.5925188793358959,-0.8413466884444997,-0.23489039435909095,-0.7834271341574475,0,0,0,0,0,0
0,1.1974400026054626,0.0636533963658965,-0.6290671721512106,0.6834663433343559,-0.20346903199415334,0.6641743465870202,0,0,0,0,0,0
1,1.1974400026054626,0.0636533963658965,-0.10473343315674478,-0.33976345430671806,-0.17204766962921575,-0.4253236420926747,0,0,0,0,0,0
0,1.1974400026054626,0.0636533963658965,0.9495120633321278,-0.8212833590789884,-0.12491562608180934,-0.5514741818452458,0,0,0,0,0,0
0,1.1974400026054626,-0.003747489239670474,-0.6290671721512106,0.663403013968845,-0.09349426371687174,0.6361932189330832,0,0,0,0,0,0
0,1.1974400026054626,0.0636533963658965,-0.6123331166513871,0.3724847381689319,-0.062072901351934134,0.24332916050158415,0,0,0,0,0,0
0,1.1974400026054626,0.13105428197142516,-1.0753086521465005,2.2484060338442347,-0.03065153898699653,2.356934459104488,1,0,1,0,0,0
0,1.2474360362331123,0.13105428197142516,-0.472882654152859,0.3022630853896422,0.0007698233779410749,0.25065801827069023,0,0,0,0,0,0
1,1.2474360362331123,0.19845516757699214,-0.7127374496503274,0.9543212897687582,0.03219118574287868,0.9690724896800872,0,0,0,0,0,0
0,1.1974400026054626,0.19845516757699214,-0.3334321916543309,-0.37989011303774045,0.11074459165522269,-0.6305905259551174,0,0,0,0,0,0
0,1.2474360362331123,0.2658560531825208,-0.690425375650563,0.8239096488929353,0.1421659540201603,0.8080240287967106,0,0,0,0,0,0
0,1.2474360362331123,0.19845516757699214,0.0012489183421365824,-0.09900350192058306,0.1735873163850979,0.005283543296992705,0,0,0,0,0,0
0,1.1974400026054626,0.19845516757699214,-0.10473343315674478,-0.8413466884444997,0.2050086787500355,-1.1709637899535714,0,0,0,0,0,0
0,1.1974400026054626,0.19845516757699214,-0.3278541731543898,0.5831496965067996,0.2364300411149731,0.7669157101185904,0,0,0,0,0,0
0,1.1974400026054626,0.2658560531825208,0.7096572678346594,-1.0319483174168569,0.2678514034799107,-1.0288800975677626,0,0,0,0,0,0
0,1.1974400026054626,0.2658560531825208,-0.4617266171529768,0.7637196607964014,0.2992727658448483,0.916200716564004,0,0,0,0,0,0
0,1.1974400026054626,0.2658560531825208,1.8196829493229434,-1.6137848690166836,0.3306941282097859,-1.5102791125031647,0,0,0,0,0,0
0,1.2474360362331123,0.2658560531825208,-0.2832300251548608,0.8439729782584461,0.4092475341221299,1.1824334935686514,0,0,0,0,0,0
1,1.2474360362331123,0.33325693878808776,-0.06568730365715691,-0.1190668312860946,0.44066889648706753,-0.07059515280243087,0,0,0,0,0,0
1,1.1974400026054626,0.2658560531825208,-0.4226804876533889,0.2220097679275974,0.48780094003447394,0.17379821671355625,0,0,0,0,0,0
0,1.1974400026054626,0.2658560531825208,-0.09915541465680366,-0.14916182533436123,0.5349329835818804,-0.13820312989334377,0,0,0,0,0,0
1,1.1974400026054626,0.33325693878808776,-0.9302801711480313,0.5731180318240445,0.5663543459468179,0.2681609396362678,1,0,1,0,0,0
0,1.2474360362331123,0.33325693878808776,-0.1772476736559794,-0.04884517850680491,0.6134863894942243,-0.04323212158685114,0,0,0,0,0,0
1,1.1974400026054626,0.2658560531825208,0.2634157878393695,-0.570491742010098,0.6449077518591619,-0.5462154565919118,0,0,0,0,0,0
0,1.2474360362331123,0.2658560531825208,-0.2888080436548019,0.20194643856208588,0.6920397954065683,0.24398650115825068,0,0,0,0,0,0
0,1.2474360362331123,0.33325693878808776,-0.10473343315674478,0.12169312110004112,0.723461157771506,0.2606652939393504,0,0,0,0,0,0
2,1.2474360362331123,0.2658560531825208,-0.651379246150975,0.1919147738793301,0.7548825201364435,-0.03780660840570589,0,0,0,0,0,0
1,1.1974400026054626,0.19845516757699214,-0.9135461156482079,1.255271230251427,0.8334359260487876,1.1989454984219396,1,0,1,0,0,0
0,1.1974400026054626,0.13105428197142516,0.5255826573366024,-1.2024866170237025,0.880567969596194,-1.3974029295934332,0,0,0,0,0,0
0,1.1974400026054626,0.13105428197142516,-0.1995597476557439,-0.37989011303774045,0.9119893319611315,-0.5453520837891239,0,0,0,0,0,0
0,1.1974400026054626,0.13105428197142516,-1.0474185596467949,0.5129280437275106,0.9434106943260692,0.0944758404575641,1,0,1,0,0,0
0,1.1474439689778415,0.13105428197142516,0.05145108484160671,-0.4701750951825417,0.9748320566910068,-0.5222176170962832,0,0,0,0,0,0
0,1.2474360362331123,0.19845516757699214,0.2968838988390162,-0.7410300416169433,1.037674781420882,-0.7915506873473002,0,0,0,0,0,0
1,1.2474360362331123,0.2658560531825208,0.2299476768397227,-0.44008010113427437,1.0690961437858195,-0.3648875458976336,0,0,0,0,0,0
0,1.2474360362331123,0.2658560531825208,-0.6234891536512694,0.6834663433343559,1.116228187333226,0.6687659201291106,0,0,0,0,0,0
1,1.2474360362331123,0.2658560531825208,0.23552569533966383,-0.7309983769341876,1.1476495496981636,-0.81122185177442,0,0,0,0,0,0
1,1.2974320698607618,0.33325693878808776,0.017982973841959956,-0.008718519775782523,1.19478159324557,0.15292029257344972,0,0,0,0,0,0
0,1.2474360362331123,0.2658560531825208,-1.058574596646677,1.5160945120030738,1.2419136367929764,1.4091375316820962,1,0,1,0,0,0
0,1.2474360362331123,0.33325693878808776,-0.4226804876533889,0.3022630853896422,1.273334999157914,0.2886267994841333,0,0,0,0,0,0
1,1.2474360362331123,0.2658560531825208,-0.6123331166513871,0.3223264147551537,1.3047563615228517,0.17322917554808265,0,0,0,0,0,0
1,1.2474360362331123,0.2658560531825208,-0.4896167096526824,1.3656195417617392,1.351888405070258,1.7470008181542767,0,0,0,0,0,0
0,1.2974320698607618,0.33325693878808776,-0.15493559965621492,-0.27957346621018414,1.3990204486176645,-0.3686942350735544,0,0,0,0,0,0
0,1.2974320698607618,0.40065782439365477,0.05702910334154783,-0.24947847216191754,1.430441810982602,-0.18441319695156538,0,0,0,0,0,0
1,1.2474360362331123,0.33325693878808776,-0.1772476736559794,0.021376474272484798,1.4618631733475396,0.06026469314715727,0,0,0,0,0,0
1,1.2974320698607618,0.33325693878808776,-0.08242135915698029,-0.6306817301066312,1.508995216894946,-0.8445696262820406,0,0,0,0,0,0
1,1.3474281034883828,0.33325693878808776,1.90335322682206,-1.7341648452097511,1.5561272604423524,-1.6964438731039606,0,0,0,0,0,0
0,1.2974320698607618,0.33325693878808776,-0.43383652465327116,0.5430230377757772,-1.6959837443286896,0.6242041102398447,0,0,0,0,0,0
0,1.2974320698607618,0.33325693878808776,1.1670547848298316,-1.1824232876581913,-1.6645623819637518,-1.047187525408663,0,0,0,0,0,0
0,1.3474281034883828,0.40065782439365477,0.8435297118332464,-1.3328982578995259,-1.6331410195988143,-1.4563673676019062,0,0,0,0,0,0
1,1.3474281034883828,0.40065782439365477,-1.058574596646677,1.1248595893756042,-1.6017196572338768,0.8929681393253907,1,0,1,0,0,0
0,1.3474281034883828,0.40065782439365477,0.8212176378334819,-1.3730249166305482,-1.5545876136864702,-1.533011325958345,0,0,0,0,0,0
0,1.3474281034883828,0.4680587099991834,-0.9470142266478546,0.7536879961136456,-1.5231662513215327,0.49647399070035836,1,0,1,0,0,0
0,1.3474281034883828,0.4680587099991834,-0.5900210426516227,0.3724847381689319,-1.491744888956595,0.2604788839023849,0,0,0,0,0,0
0,1.4474201707436536,0.5354595956047504,0.3972882318379565,-0.7811567003479657,-1.42890216422672,-0.7971626105654109,0,0,0,0,0,0
0,1.3474281034883828,0.4680587099991834,-0.785251690149562,1.7769177937547203,-1.3974808018617824,2.03063840597873,0,0,0,0,0,0
0,1.3974241371160325,0.5354595956047504,-0.12704550715650928,-0.04884517850680491,-1.334638077131907,-0.00835382256519984,0,0,0,0,0,0
2,1.3474281034883828,0.5354595956047504,-1.4713479656423203,1.506062847320318,-1.3032167147669695,0.9965924977689004,1,0,1,0,0,0
0,1.3974241371160325,0.5354595956047504,-0.7629396161497976,1.0546379365963146,-1.2246633088546255,1.0629152267102113,0,0,0,0,0,0
1,1.3974241371160325,0.5354595956047504,-0.4896167096526824,0.4728013849964882,-1.1932419464896877,0.48001104111995624,0,0,0,0,0,0
1,1.3474281034883828,0.5354595956047504,0.09049721434119458,-0.38992177772049624,-1.1461099029422814,-0.3759249822968905,0,0,0,0,0,0
0,1.3974241371160325,0.602860481210279,0.5423167128364257,-0.5002700892308083,-1.0989778593948751,-0.26559967357720915,0,0,0,0,0,0
0,1.3974241371160325,0.602860481210279,-1.2649612811444988,1.2251762362031606,-1.0675564970299374,0.835828557468261,1,0,1,0,0,0
0,1.3974241371160325,0.602860481210279,0.9439340448321867,-1.021916652734101,-1.0361351346649998,-0.8897397215550875,0,0,0,0,0,0
1,1.4474201707436536,0.670261366815846,0.0960752328411357,-0.34979511898947385,-1.0047137723000623,-0.3113191879065747,0,0,0,0,0,0
2,1.3974241371160325,0.670261366815846,-0.5732869871517993,0.3524214088034203,-0.9575817287526558,0.2451638277075045,0,0,0,0,0,0
1,1.4474201707436536,0.670261366815846,-0.7629396161497976,0.07153479768626296,-0.8790283228403118,-0.2850844279673634,0,0,0,0,0,0
1,1.4474201707436536,0.670261366815846,-0.5677089686518582,0.9944479484997806,-0.8318962792929054,1.1517347037968526,0,0,0,0,0,0
0,1.4974162043713033,0.8050631380269416,1.4571117468267702,-1.6338481983821946,-0.7376321921980926,-1.6980136418362994,0,0,0,0,0,0
0,1.4974162043713033,0.8050631380269416,0.5702068053361313,-0.7410300416169433,-0.706210829833155,-0.6348289015324318,0,0,0,0,0,0
0,1.4974162043713033,0.8050631380269416,-0.919124134148149,0.8239096488929353,-0.6747894674682174,0.6141379682437237,1,0,1,0,0,0
0,1.4974162043713033,0.8050631380269416,-0.24976191415521404,-0.29963679557569567,-0.6433681051032798,-0.46005477529566885,0,0,0,0,0,0
0,1.4974162043713033,0.8050631380269416,0.34708606533848635,-0.7109350475686768,-0.6119467427383422,-0.7156425580841462,0,0,0,0,0,0
0,1.4474201707436536,0.8050631380269416,0.5311606758365435,-0.30966846025845146,-0.5805253803734046,0.03212658861998512,0,0,0,0,0,0
1,1.4474201707436536,0.8050631380269416,-0.4003684136536244,-0.22941514279640599,-0.549104018008467,-0.4573174910686531,0,0,0,0,0,0
0,1.3974241371160325,0.737662252421413,0.06260712184148895,-0.7711250356652106,-0.5019719744610606,-0.9715050504007819,0,0,0,0,0,0
0,1.3974241371160325,0.737662252421413,0.13512136234072358,-0.7811567003479657,-0.470550612096123,-0.9456431105355,0,0,0,0,0,0
0,1.3474281034883828,0.602860481210279,-0.8019857456493854,0.8339413135756903,-0.4391292497311854,0.7271318838083803,0,0,0,0,0,0
1,1.3974241371160325,0.670261366815846,-0.1772476736559794,-0.6607767241548985,-0.40770788736624775,-0.9451329356974915,0,0,0,0,0,0
0,1.3974241371160325,0.670261366815846,0.14069938084066472,-0.14916182533436123,-0.36057584381884134,0.024218878630828368,0,0,0,0,0,0
0,1.3974241371160325,0.737662252421413,1.0164482853314214,-1.0018533233685898,-0.32915448145390375,-0.8179620462688999,0,0,0,0,0,0
0,1.3974241371160325,0.737662252421413,-0.4617266171529768,-0.38992177772049624,-0.29773311908896616,-0.7265622618284772,0,0,0,0,0,0
0,1.4474201707436536,0.737662252421413,0.09049721434119458,-0.6106184007411204,-0.18775835081168454,-0.7115611593800653,0,0,0,0,0,0
0,1.4974162043713033,0.8050631380269416,-0.7238934866502097,0.1919147738793301,-0.15633698844674693,-0.09124742268726185,0,0,0,0,0,0
1,1.4974162043713033,0.8050631380269416,-0.8466098936489144,0.14175645046555194,-0.12491562608180934,-0.24972538727143398,0,0,0,0,0,0
